Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Description,Electric-Only Range,PHEV Type,Drivetrain
11518,11,1.0,215,25,Silverado 1500 2WD/4WD,2016,18.0,24.0,12.0,16.0,,Automatic,SI,4.3L,4.3L V6,,,
11519,11,1.0,215,25,Silverado 1500 Special Services 2WD/4WD,2016,,,,,,Automatic,SI,5.3L,5.3L V8,,,
11490,3,3.0,215,25,Silverado 2500 HD,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11480,35,1.0,215,25,Silverado 2500 HD 2WD/4WD,2016,,,,,,Automatic,CI,6.6L,6.6L V8 Diesel,,,
11520,11,1.0,215,25,Silverado 2500 HD 2WD/4WD,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11599,41,1.0,215,27,Spark,2016,128.0,108.0,,,,Automatic,SI,104 kW,104 kW electric motor 20 kWh battery,,,
11521,11,1.0,215,29,Suburban 2WD/4WD,2016,16.0,23.0,11.0,17.0,,Automatic,SI,5.3L,5.3L V8,,,
11523,11,1.0,215,29,Tahoe 2WD/4WD,2016,16.0,23.0,11.0,17.0,,Automatic,SI,5.3L,5.3L V8,,,
11522,11,1.0,215,29,Tahoe Police 2WD/4WD,2016,,,,,,Automatic,SI,5.3L,5.3L V8,,,
11617,57,9.0,215,27,Volt,2016,106.0,,42.0,42.0,,Automatic,SI,1.4L,"1.4L I4
111 kW electric drive",,,
11524,11,1.0,223,27,200,2016,23.0,36.0,17.0,28.0,,Automatic,SI,2.4L,2.4L I4,,,
11525,11,1.0,223,27,200 FWD/AWD,2016,19.0,29.0,14.0,23.0,,Automatic,SI,3.6L,3.6L V6,,,
11526,11,1.0,223,27,300 RWD/AWD,2016,19.0,31.0,14.0,23.0,,Automatic,SI,3.6L,3.6L V6,,,
11527,11,1.0,223,27,Dart,2016,24.0,34.0,18.0,25.0,,Automatic,SI,2.0L,2.0L I4,,,
11528,11,1.0,223,9,Town & Country,2016,17.0,25.0,12.0,18.0,,Automatic,SI,3.6L,3.6L V6,,,
11529,11,1.0,225,27,Charger Police Pursuit,2016,,,,,,Automatic,SI,3.6L,3.6L V6,,,
11530,11,1.0,225,27,Charger RWD/AWD,2016,19.0,31.0,14.0,23.0,,Automatic,SI,3.6L,3.6L V6,,,
11531,11,1.0,225,29,Durango Police Special Service Vehicle,2016,,,,,,Automatic,SI,3.6L,3.6L V6,,,
11532,11,1.0,225,9,Grand Caravan,2016,17.0,25.0,12.0,18.0,,Automatic,SI,3.6L,3.6L V6,,,
11533,11,1.0,225,29,Journey FWD,2016,17.0,25.0,12.0,18.0,,Automatic,SI,3.6L,3.6L V6,,,
11600,41,1.0,379,27,500e,2016,122.0,108.0,,,,Automatic,SI,83kW,83kW electric motor 24 kWh battery,,,
11618,57,9.0,219,27,C-MAX Energi,2016,88.0,,40.0,36.0,,Automatic,SI,2.0L,"2.0L I4
68 kW electric drive",,,
11571,45,1.0,219,27,C-MAX Hybrid,2016,42.0,37.0,,,,Automatic,SI,2.0L,2.0L I4,,,
11537,11,1.0,219,29,Explorer 2WD/AWD,2016,17.0,24.0,13.0,18.0,,Automatic,SI,3.5L,3.5L V6,,,
11539,11,1.0,219,25,F-150,2016,15.0,25.0,11.0,16.0,,Automatic,SI,5.0L,5.0L V8,,,
11538,11,1.0,219,25,F-150,2016,18.0,25.0,13.0,18.0,,Automatic,SI,3.5L,3.5L V6,,,
11628,55,1.0,219,25,F-150,2016,,,,,,Automatic,SI,5.0L,5.0L V8,,,
11496,3,1.0,219,25,F-150,2016,,,,,,Automatic,SI,5.0L,5.0L V8,,,
11540,11,1.0,219,27,Focus,2016,18.0,25.0,13.0,18.0,,Automatic,SI,3.5L,3.5L V6,,,
11601,41,1.0,219,27,Focus,2016,110.0,99.0,,,,Automatic,SI,107 kW,107 kW electric motor 23 kWh battery,,,
11619,57,9.0,219,27,Fusion Energi,2016,88.0,,40.0,36.0,,Automatic,SI,2.0L,"2.0L I4
68 kW electric drive",,,
11572,45,1.0,219,27,Fusion Hybrid,2016,44.0,41.0,,,,Automatic,SI,2.0L,2.0L I4,,,
11535,11,1.0,219,27,Police Interceptor,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11534,11,1.0,219,27,Police Interceptor,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11536,11,1.0,219,29,Police Interceptor Utility,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11629,55,1.0,219,25,Super Duty F-250,2016,,,,,,Automatic,SI,6.2L,6.2L V8,,,
11497,3,1.0,219,25,Super Duty F-250,2016,,,,,,Automatic,SI,6.2L,6.2L V8,,,
11541,11,1.0,219,25,Super Duty F-250,2016,,,,,,Automatic,SI,6.2L,6.2L V8,,,
11481,35,1.0,219,25,Super Duty F-250,2016,,,,,,Automatic,CI,6.7L,6.7L V8 Diesel,,,
11630,55,1.0,219,9,Transit 150/250,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11498,3,1.0,219,9,Transit 150/250,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11544,11,1.0,219,9,Transit 150/250,2016,16.0,14.0,10.0,13.0,,Automatic,SI,3.7L,3.7L V6,,,
11499,3,1.0,219,17,Transit 250,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11631,55,1.0,219,17,Transit 250,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11542,11,1.0,219,17,Transit 250,2016,,,,,,Automatic,SI,3.7L,3.7L V6,,,
11500,3,1.0,219,9,Transit Connect,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11632,55,1.0,219,9,Transit Connect,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11543,11,1.0,219,9,Transit Connect,2016,20.0,28.0,15.0,20.0,,Automatic,SI,2.5L,2.5L I4,,,
11482,35,1.0,213,9,Savana 2500,2016,,,,,,Automatic,CI,6.6L,6.6L V8 Diesel,,,
11495,3,1.0,213,9,Savana 2500,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11545,11,1.0,213,9,Savana 2500,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11546,11,1.0,213,9,Savana Cargo Paratransit,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11548,11,1.0,213,25,Sierra 1500 2WD/4WD,2016,18.0,24.0,12.0,16.0,,Automatic,SI,5.3L,5.3L V8,,,
11547,11,1.0,213,25,Sierra 1500 2WD/4WD,2016,16.0,23.0,12.0,17.0,,Automatic,SI,4.3L,4.3L V6,,,
11549,11,1.0,213,25,Sierra 2500 2WD/4WD,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11491,3,3.0,213,25,Sierra 2500 HD,2016,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11483,35,1.0,213,25,Sierra 2500 HD 2WD/4WD,2016,,,,,,Automatic,CI,6.6L,6.6L V8 Diesel,,,
11550,11,1.0,213,29,Terrain Denali FWD/AWD,2016,,,,,,Automatic,SI,2.4L,2.4L I4,,,
11551,11,1.0,213,29,Terrain FWD/AWD,2016,22.0,32.0,15.0,22.0,,Automatic,SI,2.4L,2.4L I4,,,
11552,11,1.0,213,29,Yukon 1500 2WD/4WD,2016,16.0,23.0,11.0,17.0,,Automatic,SI,5.3L,5.3L V8,,,
11553,11,1.0,213,29,Yukon XL 1500 2WD/4WD,2016,16.0,23.0,11.0,17.0,,Automatic,SI,5.3L,5.3L V8,,,
11573,45,1.0,209,27,CRZ,2016,36.0,39.0,,,,Automatic,SI,1.5L,1.5L I4,,,
11633,9,1.0,209,27,FCV,2016,,,58.0,60.0,,,SI,,100 kW PEM Fuel Cell,,,
11574,45,1.0,351,27,Sonata,2016,39.0,43.0,,,,Automatic,SI,2.4L,2.4L I4,,,
11620,57,9.0,351,27,Sonata Plug-in Hybrid,2016,99.0,,38.0,41.0,,Automatic,SI,2.4L,"2.4L I4
50 kW electric motor",,,
11634,9,1.0,351,29,Tucson,2016,,,49.0,51.0,,Automatic,SI,,100 kW PEM fuel cell,,,
11575,45,1.0,359,27,Q50 Hybrid FWD/AWD,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11576,45,1.0,359,27,Q50S Hybrid FWD/AWD,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11577,45,1.0,359,27,Q70 Hybrid,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11578,45,1.0,359,29,QX60 Hybrid,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11554,11,1.0,275,29,Cherokee 2WD/FWD,2016,22.0,31.0,15.0,23.0,,Automatic,SI,2.4L,2.4L I4,,,
11484,35,1.0,275,29,Grand Cherokee 2WD/FWD,2016,,,,,,Automatic,CI,3.0L,3.0L V6 Diesel,,,
11555,11,1.0,275,29,Renagade 2WD/FWD,2016,22.0,31.0,17.0,24.0,,Automatic,SI,2.4L,2.4L I4,,,
11602,45,1.0,361,27,Soul,2016,120.0,92.0,,,,Automatic,SI,50 kW,50 kW electric motor 16.4 kWh battery,,,
11580,45,1.0,243,27,CT 200h,2016,43.0,40.0,,,,Automatic,SI,1.8L,1.8L I4,,,
11581,45,1.0,243,27,ES 300h,2016,40.0,39.0,,,,Automatic,SI,2.5L,2.5L I4,,,
11582,45,1.0,243,27,GS 450h,2016,29.0,34.0,,,,Automatic,SI,3.5L,3.5L V6,,,
11583,45,1.0,243,27,GS 450h F Sport,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11584,45,1.0,243,27,LS 600h L,2016,19.0,23.0,,,,Automatic,SI,5.0L,5.0L V8,,,
11585,45,1.0,243,29,NX 300h FWD/AWD,2016,35.0,31.0,,,,Automatic,SI,2.5L,2.5L I4,,,
11586,45,1.0,243,29,RX 450h FWD/AWD,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11587,45,1.0,227,27,MKZ Hybrid,2016,41.0,39.0,,,,Automatic,SI,2.0L,2.0L I4,,,
11621,57,9.0,389,27,P1,2016,18.0,,16.0,20.0,,Automatic,SI,3.8L,"3.8L V8
132 kW electric motor",,,
11603,41,1.0,239,27,B250e,2016,85.0,82.0,,,,Automatic,SI,132 kW,132 kW electric motor 28 kWh battery,,,
11622,57,9.0,239,27,C350e Plug-in Hybrid,2016,,,,,,Automatic,SI,2.0L,"2.0L I4
60 kW electric motor",,,
11556,11,1.0,239,27,CLA 250 4Matic,2016,24.0,33.0,18.0,24.0,,Automatic,SI,2.0L,2.0L I4,,,
11557,11,1.0,239,27,E350,2016,20.0,29.0,14.0,20.0,,Automatic,SI,3.5L,3.5L V6,,,
11558,11,1.0,239,27,E350 4matic,2016,20.0,28.0,15.0,21.0,,Automatic,SI,3.5L,3.5L V6,,,
11559,11,1.0,239,29,GLA 250 4Matic,2016,24.0,32.0,17.0,24.0,,Automatic,SI,2.0L,2.0L I4,,,
11560,11,1.0,239,29,GLE350 4Matic,2016,17.0,22.0,13.0,17.0,,Automatic,SI,3.5L,3.5L V6,,,
11623,57,9.0,239,27,S550e Plug-in Hybrid,2016,58.0,,24.0,30.0,,Automatic,SI,3.0L,"3.0L V6
85 kW electric motor",,,
11604,41,1.0,263,27,i-MiEV,2016,126.0,99.0,,,,Automatic,SI,49 kW,49 kW electric motor 16 kWh battery,,,
11561,11,1.0,217,29,Armada 2WD/4WD,2016,,,,,,Automatic,SI,5.6L,5.6L V8,,,
11605,41,1.0,217,27,Leaf,2016,126.0,101.0,,,,Automatic,SI,80 kW,80 kW electric motor 24 kWh battery,,,
11588,45,1.0,217,29,Pathfinder Hybrid 2WD/AWD,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11485,35,1.0,217,25,Titan 2WD/4WD,2016,,,,,,Automatic,CI,5.0L,5.0L V8 Diesel,,,
11562,11,1.0,217,25,Titan 2WD/4WD,2016,,,,,,Automatic,SI,5.6L,5.6L V8,,,
11624,57,9.0,391,29,Cayenne S E-Hybrid,2016,47.0,,21.0,24.0,,Automatic,SI,3.0L,"3.0L V6
70 kW electric motor",,,
11625,57,9.0,391,27,Panamera S E-Hybrid,2016,51.0,,23.0,29.0,,Automatic,SI,3.0L,"3.0L V6
70 kW electric motor",,,
11486,35,1.0,349,25,1500 2WD/4WD,2016,,,21.0,29.0,,Automatic,CI,3.0L,3.0L V6 Diesel,,,
11563,11,1.0,349,25,1500 2WD/4WD,2016,17.0,25.0,12.0,17.0,,Automatic,SI,3.6L,3.6L V6,,,
11492,3,3.0,349,25,2500,2016,,,,,,Automatic,SI,5.7L,5.7L V8,,,
11487,35,1.0,349,25,2500 HD,2016,,,,,,Automatic,CI,6.7L,6.7L I6 diesel,,,
11564,11,1.0,349,9,CV,2016,,,,,,Automatic,SI,3.6L,3.6L V6,,,
11488,35,1.0,349,9,Promaster 1500/2500,2016,,,,,,Automatic,CI,3.0L,3.0L V6 Diesel,,,
11606,41,1.0,381,27,fortwo,2016,122.0,93.0,,,,Automatic,SI,55 kW,55 kW electric motor 17.6 kWh battery,,,
11589,45,1.0,383,29,XV Crosstrek Hybrid,2016,30.0,34.0,,,,Automatic,SI,2.0L,2.0L H4,,,
11607,41,1.0,237,27,Model S,2016,88.0,90.0,,,,Automatic,SI,285 kW,285 kW electric motor 70 kWh battery,,,
11608,41,1.0,237,27,Model S AWD,2016,95.0,106.0,,,,Automatic,SI,350/285 kW,350/285 kW electric motor 90 kWh battery,,,
11609,41,1.0,237,29,Model X AWD 90D,2016,90.0,94.0,,,,Automatic,SI,193/193 kW,193/193 kW electric motor 90 kWh battery,,,
11610,41,1.0,237,29,Model X AWD P90D,2016,89.0,90.0,,,,Automatic,SI,193/375 kW,193/375 kW electric motor 90 kWh battery,,,
11590,45,1.0,221,27,Avalon,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11591,45,1.0,221,27,Camry,2016,43.0,39.0,,,,Automatic,SI,2.5L,2.5L I4,,,
11592,45,1.0,221,29,Highlander,2016,,,,,,Automatic,SI,3.5L,3.5L V6,,,
11635,9,1.0,221,27,Mirai,2016,,,66.0,66.0,,Automatic,SI,,100 kW PEM Fuel Cell,,,
11593,45,1.0,221,27,Prius,2016,,,,,,Automatic,SI,1.8L,1.8L I4,,,
11594,45,1.0,221,27,Prius c,2016,,,,,,Automatic,SI,1.5L,1.5L I4,,,
11626,57,9.0,221,27,Prius Plug-in,2016,,,,,,Automatic,SI,1.8L,"1.8L I4
38 kW electric drive",,,
11595,45,1.0,221,27,Prius v,2016,44.0,40.0,,,,Automatic,SI,1.8L,1.8L I4,,,
11596,45,1.0,221,29,RAV 4,2016,,,,,,Automatic,SI,2.5L,2.5L I4,,,
11565,11,1.0,221,29,Sequoia 4WD,2016,13.0,17.0,9.0,13.0,,Automatic,SI,5.7L,5.7L V8,,,
11566,11,1.0,221,25,Tundra 2WD/4WD,2016,13.0,18.0,9.0,13.0,,Automatic,SI,5.7L,5.7L V8,,,
11611,41,1.0,347,27,e-Golf,2016,126.0,105.0,,,,Automatic,SI,85 kW,85 kW electric motor 24.2 kWh battery,,,
11597,45,1.0,347,27,Jetta Hybrid,2016,42.0,48.0,,,,Automatic,SI,1.4L,1.4L I4,,,
11627,57,9.0,395,27,XC90 T8 Plug-in Hybrid,2016,,,,,,Automatic,SI,2.0L,"2.0L I4
65 kW electric motor",,,
11329,57,3.0,377,27,A3 e-tron,2015,,,,,,Automatic,,1.4,"1.4L I4, 75 kW electric drive",,,
11392,11,5.0,377,27,A4 Quattro,2015,15.0,22.0,22.0,31.0,,Automatic,SI,2.0,2.0L I4,,,
11394,11,5.0,377,27,A5 Cabriolet Quattro,2015,15.0,21.0,20.0,28.0,,Automatic,SI,2.0,2.0L I4,,,
11393,11,5.0,377,27,A5 Quattro,2015,15.0,22.0,22.0,31.0,,Automatic,SI,2.0,2.0L I4,,,
11395,11,5.0,377,27,Allroad Quattro,2015,15.0,21.0,21.0,28.0,,Automatic,SI,2.0,2.0L I4,,,
11396,11,5.0,377,29,Q5 AWD,2015,14.0,19.0,20.0,28.0,,Automatic,SI,2.0,2.0L I4,,,
11358,45,9.0,377,29,Q5 Hybrid AWD,2015,,,24.0,30.0,,Automatic,SI,2.4,2.4L I4,,,
11397,11,5.0,355,27,Continental Flying Spur,2015,9.0,15.0,12.0,20.0,,Automatic,SI,6,6.0L V12,,,
11398,11,5.0,355,27,Continental GT,2015,9.0,15.0,12.0,21.0,,Automatic,SI,6,6.0L V12,,,
11399,11,5.0,355,27,Continental GTC,2015,9.0,15.0,12.0,20.0,,Automatic,SI,6,6.0L V12,,,
11359,45,9.0,211,27,ActiveHybrid 3,2015,,,25.0,33.0,,Automatic,SI,3.0,3.0L I6,,,
11360,45,9.0,211,27,ActiveHybrid 5,2015,,,23.0,30.0,,Automatic,SI,3.0,3.0L I6,,,
11361,45,9.0,211,27,ActiveHybrid 7,2015,,,22.0,30.0,,Automatic,SI,3.0,3.0L I6,,,
11344,41,1.0,211,27,i3,2015,137.0,111.0,,,,Automatic,,125 kW,"125 kW electric motor, 21 kWh battery",,,
11331,57,9.0,211,27,i3 w/Range Extender,2015,117.0,,,,,Automatic,,0.6L,"0.6L I2, 125kW electric motor",,,
11330,57,3.0,211,27,i8,2015,76.0,,,,,Automatic,,1.5,"1.5L I3, 96 kW electric drive",,,
11471,11,5.0,235,27,LaCrosse FWD/AWD,2015,14.0,20.0,18.0,28.0,,Automatic,SI,3.6,3.6L V6,,,
11469,11,5.0,235,27,Regal FWD/AWD,2015,,,,,,Automatic,SI,2.4,2.4L I4,,,
11470,11,5.0,235,27,Verano,2015,,,,,,Automatic,SI,2.4,2.4L I4,,,
11400,11,5.0,231,27,ATS RWD/AWD,2015,,,,,,Automatic,SI,3.6,3.6L V6,,,
11332,57,9.0,231,27,ELR,2015,82.0,,31.0,35.0,,Automatic,,1.4L,"1.4L I4, 111 kW electric motor",,,
11426,11,5.0,215,27,Caprice Police Patrol Vehicle,2015,,,,,,Automatic,SI,6.0,6.0L V8,,,
11421,11,5.0,215,29,Captiva,2015,15.0,22.0,20.0,28.0,,Automatic,SI,2.4,2.4L I4,,,
11287,35,1.0,215,27,Cruze,2015,27.0,46.0,,,,Automatic,Diesel,2.0,2.0L I4 Diesel,,,
11423,11,5.0,215,29,Equinox,2015,,,,,,Automatic,SI,3.6,3.6L V6,,,
11422,11,5.0,215,29,Equinox,2015,15.0,22.0,22.0,23.0,,Automatic,SI,2.4,2.4L I4,,,
11419,11,5.0,215,9,Express 2500/3500,2015,8.0,11.0,11.0,16.0,,Automatic,SI,6.0,6.0L V8,,,
11285,35,1.0,215,9,Express 2500/3500,2015,,,,,,Automatic,Diesel,6.6L,6.6L V8 Diesel,,,
11304,3,1.0,215,9,Express 2500/3500,2015,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11305,3,1.0,215,17,Express 3500/4500,2015,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11286,35,1.0,215,17,Express 3500/4500,2015,,,,,,Automatic,Diesel,6.6L,6.6l V8 Diesel,,,
11327,55,1.0,215,17,Express 3500/4500,2015,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11303,37,3.0,215,27,Impala,2015,,,,,,Automatic,SI,3.6,3.6L V6,,,
11424,11,5.0,215,27,Impala,2015,14.0,20.0,29.0,,,Automatic,SI,3.6,3.6L V6,,,
11097,37,3.0,215,27,Impala,2015,,,,,,Automatic,,3.6L,3.6L V6,,,
11425,11,5.0,215,27,Impala Limited Police,2015,14.0,20.0,29.0,,,Automatic,SI,3.6,3.6L V6,,,
11401,11,5.0,215,25,Silverado 1500 2WD/4WD,2015,12.0,17.0,16.0,23.0,,Automatic,SI,5.3,5.3L V8,,,
11404,11,5.0,215,25,Silverado 1500 2WD/4WD,2015,12.0,17.0,18.0,24.0,,Automatic,SI,4.3,4.3L V6,,,
11407,11,5.0,215,17,Silverado 1500 Cab-chassis 2WD/4WD,2015,11.0,15.0,16.0,21.0,,Automatic,SI,4.3,4.3L V6,,,
11409,11,5.0,215,17,Silverado 1500 Cab-chassis 2WD/4WD,2015,11.0,15.0,15.0,20.0,,Automatic,SI,5.3,5.3L V8,,,
11405,11,5.0,215,25,Silverado 1500 Special Services 2WD/4WD,2015,12.0,17.0,16.0,23.0,,Automatic,SI,5.3,5.3L V8,,,
11410,11,5.0,215,25,Silverado 2500 2WD/4WD,2015,,,,,,Automatic,SI,6.0,6.0L V8,,,
11300,37,3.0,215,25,Silverado 2500/3500 HD (2WD/4WD),2015,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11283,35,1.0,215,25,Silverado 2500/3500 HD (2WD/4WD),2015,,,,,,Automatic,Diesel,6.6L,6.6L V8 Diesel,,,
11411,11,5.0,215,25,Silverado 3500 2WD/4WD,2015,,,,,,Automatic,SI,6.0,6.0L V8,,,
11284,35,1.0,215,17,Silverado 3500 HD (2WD/4WD),2015,,,,,,Automatic,Diesel,6.6L,6.6L V8 Diesel,,,
11345,41,1.0,215,27,Spark,2015,128.0,109.0,,,,Automatic,e-motor,104 kW,"104 kW electric motor, 20 kWh battery",,,
11414,11,5.0,215,29,Suburban 2WD/4WD,2015,12.0,17.0,16.0,23.0,,Automatic,SI,5.3,5.3L V8,,,
11417,11,5.0,215,29,Tahoe 2WD/4WD,2015,12.0,17.0,16.0,23.0,,Automatic,SI,5.3,5.3L V8,,,
11418,11,5.0,215,29,Tahoe Police 2WD/4WD,2015,12.0,17.0,16.0,23.0,,Automatic,SI,5.3,5.3L V8,,,
11333,57,9.0,215,27,Volt,2015,98.0,,35.0,40.0,,Automatic,,1.4L,"1.4L I4, 111 kW electric motor",,,
11430,11,5.0,223,27,200 ,2015,17.0,28.0,23.0,36.0,,Automatic,SI,2.4,2.4L I4,,,
11429,11,5.0,223,27,200 FWD/AWD,2015,14.0,23.0,19.0,32.0,,Automatic,SI,3.6,3.6L V6,,,
11472,11,5.0,223,27,300 RWD/AWD,2015,14.0,23.0,19.0,31.0,,Automatic,SI,3.6,3.6L V6,,,
11431,11,5.0,223,27,Dart,2015,18.0,25.0,24.0,34.0,,Automatic,SI,2.4,2.4L I4,,,
11432,11,5.0,223,9,Town & Country,2015,12.0,18.0,17.0,25.0,,Automatic,SI,3.6,3.6L V6,,,
11436,11,5.0,225,27,Charger Police Pursuit,2015,,,,,,Automatic,SI,3.6,3.6L V6,,,
11473,11,5.0,225,27,Charger RWD/AWD,2015,14.0,23.0,19.0,31.0,,Automatic,SI,3.6,3.6L V6,,,
11437,11,5.0,225,29,Durango Police Special Service Vehicle,2015,,,,,,Automatic,SI,3.6,3.6L V6,,,
11434,11,5.0,225,29,Durango RWD/AWD,2015,13.0,19.0,18.0,25.0,,Automatic,SI,3.6,3.6L V6,,,
11433,11,5.0,225,9,Grand Caravan,2015,12.0,18.0,17.0,25.0,,Automatic,SI,3.6,3.6L V6,,,
11435,11,5.0,225,29,Journey FWD,2015,12.0,18.0,17.0,25.0,,Automatic,SI,3.6,3.6L V6,,,
11346,41,1.0,379,27,500e,2015,122.0,108.0,,,,Automatic,e-motor,83 kW,"83kW electric motor, 24 kWh battery",,,
11334,57,9.0,219,27,C-MAX Energi,2015,88.0,,40.0,36.0,,Automatic,,2.0L,"2.0L I4, 68 kW electric motor",,,
11362,45,9.0,219,27,C-MAX Hybrid,2015,,,42.0,37.0,,Automatic,SI,2.0,2.0L I4,,,
11319,55,1.0,219,17,E-350/450,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11320,55,1.0,219,17,E-350/450,2015,,,,,,Automatic,SI,5.4,5.4L V8 CNG/LPG Capable w/Prep Package,,,
11316,3,1.0,219,17,E-350/450,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11315,3,1.0,219,17,E-350/450,2015,,,,,,Automatic,SI,5.4,5.4L V8 CNG/LPG Capable w/Prep Package,,,
11444,11,5.0,219,29,Expedition 2WD/4WD,2015,,,,,,Automatic,SI,5.4,5.4L V8,,,
11443,11,5.0,219,29,Explorer FWD/AWD,2015,13.0,18.0,17.0,21.0,,Automatic,SI,3.5,3.5L V6,,,
11445,11,5.0,219,25,F-150 2WD/4WD,2015,11.0,16.0,15.0,22.0,,Automatic,SI,5.0,5.0L V8,,,
11446,11,5.0,219,25,F-150 2WD/4WD,2015,13.0,18.0,18.0,25.0,,Automatic,SI,3.5,3.5L V6,,,
11347,41,1.0,219,27,Focus,2015,110.0,99.0,,,,Automatic,e-motor,107 kW,"107 kW electric motor, 23 kWh battery",,,
11441,11,5.0,219,27,Focus,2015,,,,,,Automatic,SI,2.0,"2.0L I4
",,,
11335,57,9.0,219,27,Fusion Energi,2015,88.0,,40.0,36.0,,Automatic,,2.0L,"2.0L I4, 68 kW electric motor",,,
11363,45,9.0,219,27,Fusion Hybrid,2015,,,44.0,41.0,,Automatic,SI,2.0,2.0L I4,,,
11439,11,5.0,219,27,Police Interceptor,2015,,,,,,Automatic,SI,3.7,3.7L V6,,,
11438,11,5.0,219,27,Police Interceptor,2015,,,,,,Automatic,SI,3.5,3.5L V6,,,
11440,11,5.0,219,29,Police Interceptor Utility,2015,,,,,,Automatic,SI,3.7,3.7L V6,,,
11449,11,5.0,219,25,Super Duty F-250/350,2015,,,,,,Automatic,SI,6.2,6.2L V8,,,
11324,55,1.0,219,25,Super Duty F-250/350,2015,,,,,,Automatic,SI,6.2,6.2L V8 CNG/LPG Capable w/Prep Package,,,
11311,3,1.0,219,25,Super Duty F-250/350,2015,,,,,,Automatic,SI,6.2,6.2L V8 CNG/LPG Capable w/Prep Package,,,
11290,35,1.0,219,25,Super Duty F-250/350/450,2015,,,,,,Automatic,Diesel,6.7,6.7L V8 Diesel,,,
11450,11,5.0,219,17,Super Duty F-350,2015,,,,,,Automatic,SI,6.2,6.2L V8,,,
11309,3,1.0,219,17,Super Duty F-350/450/550,2015,,,,,,Automatic,SI,6.2,6.2L V8 CNG/LPG Capable w/Prep Package,,,
11326,55,1.0,219,17,Super Duty F-350/450/550,2015,,,,,,Automatic,SI,6.2,6.2L V8 CNG/LPG Capable w/Prep Package,,,
11310,3,1.0,219,17,Super Duty F-350/450/550,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11325,55,1.0,219,17,Super Duty F-350/450/550,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11291,35,1.0,219,17,Super Duty F-450/550/650,2015,,,,,,Automatic,Diesel,6.7,6.7L V8 Diesel,,,
11323,55,1.0,219,17,Super Duty F-650,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11312,3,1.0,219,17,Super Duty F-650,2015,,,,,,Automatic,SI,6.8,6.8L V10 CNG/LPG Capable w/Prep Package,,,
11442,11,5.0,219,27,Taurus FWD/AWD,2015,13.0,21.0,19.0,29.0,,Automatic,SI,3.5,3.5L V6,,,
11447,11,5.0,219,9,Transit 150/250/350,2015,11.0,14.0,14.0,19.0,,Automatic,SI,3.7,3.7L V6,,,
11288,35,1.0,219,9,Transit 150/250/350,2015,,,,,,Automatic,Diesel,3.2,3.2L I5 Diesel,,,
11448,11,5.0,219,17,Transit 250/350,2015,,,,,,Automatic,SI,3.7,3.7L V6,,,
11289,35,1.0,219,17,Transit 250/350,2015,,,,,,Automatic,Diesel,3.2,3.2L I5 Diesel,,,
11313,3,1.0,219,9,Transit Connect,2015,,,,,,Automatic,SI,2.5,2.5L I4 CNG/LPG Capable w/Prep Package,,,
